#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#        <prior id="ucldStdevPrior.c:cpacific" name="distribution">
#            <parameter id="ucldStdev.c:cpacific" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.07" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.08" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:cpacific" name="distribution">
#            <parameter id="ucldMean.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="treeLikelihood.cpacific" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:cpacific">
#            <data ascertained="true" data="@cpacific" excludeto="1" filter="::" id="bin.cpacific" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cpacific" shape="@gamma_shape_s" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="proportionInvariant.s:cpacific" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:cpacific" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:cpacific" lower="0.0" name="rates">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:cpacific" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:cpacific" lower="0.0" name="frequencies" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cpacific" id="RelaxedClock.c:cpacific" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cpacific">
#                <LogNormal S="@ucldStdev.c:cpacific" id="LogNormalDistributionModel.c:cpacific" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.09" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="38" id="rateCategories.c:cpacific" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	logP(mrca(NewZealand))	mrcatime(NewZealand)	logP(mrca(EastPolynesian))	mrcatime(EastPolynesian)	ucldMean.c:cpacific	ucldStdev.c:cpacific	rate.c:cpacific.mean	rate.c:cpacific.variance	rate.c:cpacific.coefficientOfVariation	
34820000	-8587.040437743644	-8409.105129788972	-177.93530795467345	-8409.105129788972	5841.55429310103	0.8242322158001282	-163.3717717393094	4.018630057727494E-4	0.946633592069662	0.05336640793033474	-5.540907847897035	715.2097435669332	-6.5822774006977545	1145.476367943731	3.859861586168318E-5	0.6903967061736273	2.711392550416973E-5	8.318182854891908E-10	0.738598931553909	
34830000	-8592.409427285598	-8418.064239419347	-174.34518786625134	-8418.064239419347	3092.808402187746	1.0145360620472905	-161.0303313954094	9.263449426111012E-4	0.9439754799958553	0.05602452000414152	-4.598894064870869	731.2326175745543	-5.805319003881596	1074.9947044382245	3.7105347376775685E-5	0.7766299568052785	3.177961077454721E-5	1.5291049678555657E-9	0.9592654364485669	
34840000	-8581.045071454477	-8409.92941566799	-171.11565578648694	-8409.92941566799	2109.662498215092	0.848503033666955	-155.5554710776704	7.872823262211837E-4	0.9502769858135408	0.04972301418645598	-5.01608198665828	719.9918402117432	-7.728935462197844	1209.9917495048355	4.116298409272779E-5	0.7986579698528209	3.425639296179329E-5	2.4469747537298163E-9	0.9403870097839124	
34850000	-8575.51041617277	-8408.615277468312	-166.89513870445788	-8408.615277468312	1977.598902509094	0.8800182151869141	-153.9209062721317	0.0010974521392296977	0.949246197037094	0.050753802962902723	-4.567648790571001	743.0160405475608	-5.532225957762523	1012.7414587624489	5.151113058659908E-5	0.8073285746816843	4.29879636431504E-5	4.422697588489688E-9	1.1331089103299907	
34860000	-8587.206770642058	-8418.437155161155	-168.7696154809035	-8418.437155161155	2108.8253295252625	0.9813537853160982	-154.91947912887844	5.422798302879525E-4	0.9450430162919699	0.05495698370802683	-5.099231630587862	783.3589660750071	-5.524923299115866	995.9637147694906	5.906203695454743E-5	0.8864707638714383	4.558538401336358E-5	3.69028858446738E-9	0.9626388212136542	
34870000	-8595.109498557016	-8429.647358692313	-165.4621398647035	-8429.647358692313	2015.5994236683991	0.9813537853160982	-152.17908629247705	0.0010342313351421318	0.9404665912901294	0.05953340870986726	-4.711579824405299	757.8730197398837	-5.75783920969028	1068.3711182441118	6.344815532225241E-5	0.7568018968673113	4.842432271779455E-5	1.8635845957454798E-9	0.7792320861145661	
34880000	-8582.738593982971	-8414.799389450638	-167.93920453233304	-8414.799389450638	2339.537948638572	0.8830031590894705	-154.5789081801689	6.986289874688046E-4	0.9444037255742674	0.055596274425729265	-4.911115706954268	721.5531365487311	-6.194925775393821	1115.8289304276834	4.3738300761900445E-5	0.6167233105109259	4.507315016511781E-5	7.501865605246505E-10	0.5835576490130773	
34890000	-8583.559741126688	-8420.75144966556	-162.8082914611286	-8420.75144966556	1672.4463901884935	0.8736056547767636	-150.1258377007067	0.0010450999542292087	0.9444037255742674	0.055596274425729265	-4.577530065611798	744.7450509144783	-5.764279087356146	1069.306618466548	5.461374103188722E-5	0.6453317591094668	5.206522532671285E-5	2.2121952320288415E-9	0.8282181746885808	
34900000	-8585.610541056662	-8413.70913636652	-171.90140469014037	-8413.70913636652	3090.2971700302105	0.8095420923773867	-156.84227501428308	9.751928957293542E-4	0.9469146103018686	0.05308538969812804	-5.790915680725713	825.1787434481382	-6.805584004673478	1160.0921787896407	3.893101830892163E-5	0.7016679095378698	3.86719087075534E-5	1.3129869484107367E-9	0.8628492274073468	
34910000	-8587.578815323242	-8416.996615323947	-170.58219999929526	-8416.996615323947	3391.7807099020297	0.6729429612657856	-157.3360406905506	7.730765832401547E-4	0.9519627630952984	0.04803723690469829	-5.150059223545874	786.4429511453097	-6.114131462404984	1108.6298985742158	4.302094014812502E-5	0.5982935758207677	3.6500599200400695E-5	1.043638192280027E-9	0.7290032065793938	
34920000	-8594.786378307286	-8426.72308105375	-168.063297253536	-8426.72308105375	2376.4463298183914	0.7580790260651668	-155.81886981771186	8.758867480010204E-4	0.9519627630952984	0.04803723690469829	-4.6664612476056035	727.6442091528419	-5.830672326294955	1078.302440204912	3.4534322112016935E-5	0.5057155624957491	3.735150125896791E-5	3.505997203288316E-10	0.5297477644481658	
34930000	-8585.834078930466	-8413.690748228157	-172.1433307023094	-8413.690748228157	5512.726927841111	0.8610934426050576	-159.9235621435348	5.577652337075521E-4	0.9519627630952984	0.04803723690469829	-4.646232507020964	728.5133184140432	-5.7371168998533175	1065.2699288586334	3.426512017127959E-5	0.5017836804617611	2.8780651273895466E-5	4.65319620681695E-10	0.5881977241687154	
34940000	-8606.629357216761	-8426.689619342556	-179.93973787420558	-8426.689619342556	5491.555148988233	0.8610934426050576	-163.37060999834324	5.608211508055592E-4	0.9512520557316905	0.048747944268306226	-4.599333028080511	731.2002174725322	-10.098673452397025	1302.4752794264107	3.0565388770099294E-5	0.5116223320260966	2.518226889197444E-5	2.515627697943904E-10	0.5908007036569005	
34950000	-8588.712569830137	-8416.62336352922	-172.08920630091785	-8416.62336352922	3384.6019825559174	0.8290605281192271	-158.6527543198109	6.74534745051013E-4	0.9512520557316905	0.048747944268306226	-4.579980291510698	732.8806591260446	-7.003348308314051	1172.0023016776977	3.4135734321497134E-5	0.5156153326191122	2.6756003313460755E-5	3.093696281301469E-10	0.5998482487094753	
34960000	-8595.632798982957	-8421.04923835855	-174.58356062440689	-8421.04923835855	4954.012183780088	0.8112713277723965	-161.1329358023451	6.423995201243166E-4	0.9511566807111436	0.04884331928885311	-4.583829314063658	745.6741987226596	-6.799499371693706	1159.71165596167	3.472305700665891E-5	0.5826969076756973	2.8177127596772755E-5	4.674423584272019E-10	0.6277752348659398	
34970000	-8587.69647615212	-8410.617741702834	-177.07873444928572	-8410.617741702834	4487.936317798401	0.7656886754560545	-162.8863036783859	8.439939295788976E-4	0.9468568578260746	0.053143142173922076	-4.589804720015768	746.4801550549628	-7.05532275450158	1174.997944862722	2.9934873701238722E-5	0.7411314222659459	2.9469633893084794E-5	5.480081391475467E-10	0.7579142689643577	
34980000	-8589.676956176485	-8417.141354491147	-172.5356016853391	-8417.141354491147	3246.550339230078	0.8804964688461621	-158.33329946995119	7.316015437870487E-4	0.9483283013733589	0.05167169862663775	-5.241439531940855	791.9489135555187	-6.151906099583376	1112.0533248405072	3.969994428433938E-5	0.7867165975868002	3.563129737760941E-5	1.1209483881149706E-9	0.8566303391729878	
34990000	-8591.637583467293	-8419.21607301124	-172.42151045605388	-8419.21607301124	3002.4917067208876	0.8854706920691907	-158.86523915852842	5.16406239470079E-4	0.9510437346186892	0.04895626538130741	-4.820587252331415	723.2482471601165	-6.35356824850154	1128.7990317749925	3.170592114820416E-5	0.6542303948447892	3.106500450058035E-5	4.992628380315062E-10	0.7423926285278772	
35000000	-8583.7931859123	-8414.466039519815	-169.32714639248402	-8414.466039519815	2978.6645209744524	0.8655211036775744	-156.11990191568108	6.936761977199711E-4	0.9521671704936138	0.04783282950638282	-4.555606016763026	738.5059324950272	-5.991309963684607	1096.664496532268	4.622769150131704E-5	0.7452057835132675	3.6141732129568415E-5	1.8661291777638116E-9	0.9738096115292628	
35010000	-8592.062576937264	-8423.39878732408	-168.66378961318387	-8423.39878732408	2595.774940701152	0.8655211036775744	-155.9244384425565	0.001370863550599148	0.9519067869700774	0.04809321302991924	-4.61107074993334	748.9819614021324	-5.524381859632334	997.6627347622917	5.328994163345341E-5	0.7278086188283339	4.435014376889244E-5	2.596862551842962E-9	1.0045761900289647	
35020000	-8579.89240846801	-8412.008691802108	-167.88371666590132	-8412.008691802108	2283.731505636207	0.9425690418976849	-154.17305438042976	8.850797986622465E-4	0.9530335160474225	0.046966483952574085	-5.171089536682221	787.7136700719379	-5.785849432447115	1072.3520163166654	4.387935216219661E-5	0.7502601392645664	3.7460865964065914E-5	1.1496517959980167E-9	0.7959219879903993	
35030000	-8589.407455826406	-8414.603638762717	-174.80381706368792	-8414.603638762717	4706.736982332254	0.837447614753592	-160.30608762297572	7.66324226235477E-4	0.9497224047874155	0.05027759521258103	-4.954713803248289	720.8620437014895	-6.620840032498974	1148.1034309735064	4.808401358790429E-5	0.8357620283567685	3.0506100057054007E-5	2.181807260704096E-9	1.0085117930853216	
35040000	-8592.001305657352	-8423.367376234803	-168.63392942254978	-8423.367376234803	2800.8347752256327	0.8857202973721888	-155.71070059627868	8.017005076318426E-4	0.9508248872815241	0.04917511271847239	-4.561872203908088	741.6893624320725	-5.562341780531102	1027.65250850767	5.464501325506578E-5	0.7819854446673978	3.848033978225783E-5	3.3066265442411954E-9	1.1051816723631191	
35050000	-8578.810578765922	-8411.214419083248	-167.59615968267514	-8411.214419083248	2431.0675295791566	0.8021746088926441	-154.98768777682747	6.8053113614784E-4	0.9451993435525972	0.05480065644739937	-4.5612455095575895	741.5165437899602	-5.661835361774124	1052.4836436580695	4.855594007447173E-5	0.6803966869485913	4.356350902208538E-5	1.5296666875796733E-9	0.8481869847234503	
35060000	-8586.893271592644	-8413.296203536918	-173.597068055725	-8413.296203536918	3849.2543407514863	0.8550466591390542	-158.5767306499871	7.785711384869418E-4	0.9502785398976822	0.04972146010231435	-4.59975036521527	747.7075412490794	-7.601766661398811	1203.8459193707859	4.140337843406052E-5	0.7977533523999831	2.9939611779960983E-5	1.3083293290842948E-9	0.9930937466757206	
35070000	-8595.36760203877	-8415.940782567153	-179.42681947161688	-8415.940782567153	5548.503944249659	0.8019398514791439	-163.2838478380935	8.124197489792367E-4	0.9406682323585305	0.05933176764146613	-4.732420820214477	759.4535437835497	-9.510945621897484	1282.3769432055217	3.205961093407454E-5	0.5366828939205414	3.065456137836689E-5	4.354445720211541E-10	0.634358652824497	
35080000	-8589.042769785985	-8423.14939863535	-165.89337115063444	-8423.14939863535	2976.056451472051	0.8019398514791439	-153.19684511025847	0.0010179375857679387	0.9460391794697154	0.05396082053028119	-4.5880314906333	732.1086846204071	-5.527655262654774	1008.4220466182626	5.019364581706661E-5	0.7402934151279875	4.99786602019137E-5	2.008066525149411E-9	0.8829940778465764	
35090000	-8600.6080083595	-8437.917418172618	-162.69059018688364	-8437.917418172618	1741.4693059163021	0.841524327795249	-149.5674892974555	0.0013292494883747226	0.9460391794697154	0.05396082053028119	-4.567706850301155	734.4275233911878	-5.796261466320943	1073.7770624419513	6.0574586410548734E-5	0.7833306434140004	6.42749850302525E-5	3.1865503555424633E-9	0.9790673762164022	
35100000	-8592.52608957637	-8424.986494698309	-167.5395948780611	-8424.986494698309	2608.3678083851096	0.7653153654454942	-153.79738348320498	8.039949793576085E-4	0.9460391794697154	0.05396082053028119	-4.650155127841741	752.7983052516408	-6.418661509793335	1133.757451426122	4.140178710833388E-5	0.7803597012318971	4.5877139204107566E-5	1.7155094918920156E-9	0.8762553940125558	
35110000	-8579.038741019189	-8412.113560922762	-166.925180096426	-8412.113560922762	1796.564644942262	0.8741850208688892	-151.726017338392	7.279007514679044E-4	0.9460391794697154	0.05396082053028119	-6.985602528701975	709.907234735846	-5.578424713479185	1032.9593671924754	5.1345349786577026E-5	0.7347582974286326	5.259345787161156E-5	2.4119321684313834E-9	0.9061008842210816	
35120000	-8585.409395496818	-8416.288547178436	-169.1208483183818	-8416.288547178436	2361.449578107258	0.9651777563507906	-154.7347944196245	0.00106212198196647	0.943659779122262	0.05634022087773458	-4.622581918356319	729.7133747394932	-6.555069264832408	1143.5939097343369	5.493988921338432E-5	0.8860237636926435	4.3938378736119715E-5	3.7799466660453725E-9	1.2144803270546818	
35130000	-8588.411358015854	-8421.92614086029	-166.48521715556328	-8421.92614086029	2222.1097681666984	0.8664614748766852	-153.3294614561549	9.598341584630628E-4	0.943659779122262	0.05634022087773458	-4.563332947267499	735.197876825615	-5.8329585642549455	1078.5938731787894	4.9725188598089866E-5	0.7756632872319518	4.409750588397131E-5	1.5192259208403009E-9	0.8577685020210879	
35140000	-8601.72867044224	-8437.55756547697	-164.1711049652714	-8437.55756547697	2499.73175167803	0.8664614748766852	-150.87568548929573	0.0010287324402238696	0.9432601492035072	0.056739850796489244	-5.686474031110274	714.3468632611609	-5.532681088398196	986.9062081844626	6.26469284243136E-5	0.5691734945817917	5.557245788354495E-5	1.5149155634237645E-9	0.7029823619145182	
35150000	-8587.192034023094	-8422.500572944104	-164.69146107899	-8422.500572944104	1706.4928146042953	0.779517252490603	-151.4566897662562	0.0011352462684117285	0.9531571300920076	0.04684286990798889	-4.803853678250089	764.5524912895382	-6.061785087158291	1103.6992158085611	5.045050406767287E-5	0.6823391602014257	5.166473170513396E-5	2.2930872298684955E-9	0.8300558894473745	
35160000	-8593.125854129732	-8425.464936037366	-167.66091809236542	-8425.464936037366	2101.244401200307	0.779517252490603	-154.44135338647624	8.761874830240963E-4	0.9457752472817625	0.054224752718233966	-4.555719488806707	738.88069930826	-6.236996180559725	1119.4058173932042	4.569246337423225E-5	0.6999105645201428	3.9473057546398E-5	1.506969717305426E-9	0.8024657970453735	
35170000	-8595.10349730916	-8418.517160136866	-176.58633717229415	-8418.517160136866	3410.4425569972223	0.7471151007861568	-158.37977362812597	6.886297987468383E-4	0.9457752472817625	0.054224752718233966	-4.952299193634727	774.2730801891665	-10.711253096583484	1322.091427311896	4.092641039685408E-5	0.7455422191252973	3.535435543920858E-5	1.0555348551000103E-9	0.9088437696415058	
35180000	-8589.213596330728	-8424.06346787619	-165.15012845453694	-8424.06346787619	2199.7091337086026	0.8524632617842668	-152.74394762299806	0.001087795056135516	0.9465869893699282	0.053413010630068286	-4.562998419207288	735.2658505916784	-5.524772303618923	1003.6430328742939	4.899407932569621E-5	0.6450040060413224	4.557403167052874E-5	9.572003934857983E-10	0.6781462892755087	
35190000	-8590.493415332494	-8422.154427244046	-168.33898808844768	-8422.154427244046	2888.153836902714	0.7597752712579732	-155.32164997619864	0.0010364758825731236	0.9465869893699282	0.053413010630068286	-4.64103345619983	751.9658392684994	-6.329617511781742	1126.9258675439312	4.3746373892523114E-5	0.5917746253817873	4.499545241821082E-5	1.2773035444536417E-9	0.7361945483816373	
35200000	-8596.134796542297	-8426.254173087933	-169.88062345436435	-8426.254173087933	3685.233801750946	0.8068060798654753	-156.6209234561926	7.09167101887881E-4	0.9423916051790493	0.057608394820947206	-4.703191393450091	757.2207646964893	-6.653552467084876	1150.2959578892335	4.06493999125253E-5	0.5362470543776341	4.173930106353483E-5	6.778303368037351E-10	0.6260927173302743	
35210000	-8594.74105596427	-8427.082512817547	-167.65854314672316	-8427.082512817547	3256.933122343461	0.8820255842315674	-154.57082539852513	0.0010413549745893545	0.9421213098063547	0.05787869019364185	-4.671662044550247	754.6650340283761	-5.719292616902154	1062.479420245292	5.430552097976639E-5	0.7513689185801332	4.7485104118723595E-5	1.4593318587003115E-9	0.7504748166582216	
35220000	-8584.552413138608	-8416.490014047344	-168.06239909126364	-8416.490014047344	2617.5328021928535	0.9008984862404266	-154.20602880707526	9.276007105249372E-4	0.9464540690545956	0.05354593094540089	-4.876575737754651	722.1530632469162	-5.829319914097199	1078.1295328162705	6.354535640765831E-5	0.8880480342843744	4.405771966450832E-5	2.0622949652518107E-9	0.8703819159821996	
35230000	-8594.061990529603	-8423.094997775363	-170.9669927542395	-8423.094997775363	3488.7595206817796	0.8684043729510268	-157.13253266168985	5.654722692585688E-4	0.9464540690545956	0.05354593094540089	-4.644282353118275	728.6038022147951	-6.544740852704615	1142.8728199142056	4.565963796720818E-5	0.7397173192284753	4.176446411402133E-5	6.993885460447717E-10	0.6596881727852828	
35240000	-8596.398510540368	-8425.346498766927	-171.05201177344202	-8425.346498766927	4493.35937207226	0.8737059137031333	-158.23770906142235	6.625592613502824E-4	0.9461764417997711	0.05382355820022534	-4.5593391864648645	736.1583022494906	-5.688282276270444	1057.3015806200283	4.654560899563987E-5	0.7138696431952866	3.539068528258529E-5	1.0916778513204864E-9	0.8123842374862111	
35250000	-8588.945774227803	-8423.892615318056	-165.05315890974717	-8423.892615318056	3101.0029016613225	0.8737059137031333	-152.976506536589	8.861940298946714E-4	0.9461764417997711	0.05382355820022534	-4.838117841803374	766.8754360150665	-5.53189950688862	1012.4826180714273	4.6491051100575715E-5	0.46194672741521	4.57027443667661E-5	7.02663701435675E-10	0.5565773444012264	
35260000	-8594.808182356055	-8426.811885270023	-167.99629708603163	-8426.811885270023	2693.0187148612536	1.0650342497372036	-154.65796441179387	8.86176404227757E-4	0.9430578377753059	0.05694216222469055	-4.561566126092686	741.6059947064598	-6.876530935651101	1164.4641125874175	3.563335710506547E-5	0.4625753833038358	4.120905383223985E-5	4.2389467379543706E-10	0.5095453742016975	
35270000	-8588.603114493173	-8421.429737207709	-167.17337728546326	-8421.429737207709	2511.362550535975	0.7677640656560498	-155.14519652885133	5.131172591624332E-4	0.9443685563939229	0.055631443606073576	-4.55695935332295	737.0548444719843	-5.818401852527496	1076.7193760838463	4.352319015318874E-5	0.4764269329719391	4.788763378667271E-5	5.494100108622517E-10	0.5254998975769654	
35280000	-8583.61535933671	-8419.196723248637	-164.41863608807387	-8419.196723248637	2260.679930554855	0.7356668871052696	-151.036655002891	9.272656972031622E-4	0.9498879999813373	0.050112000018659175	-4.874497552638913	769.2810380175885	-6.137147087023755	1110.7283493809052	3.965261697153285E-5	0.6960479002258285	4.543598282846757E-5	2.0181901755119058E-9	0.8877411787563241	
35290000	-8582.86908792813	-8423.899165926674	-158.9699220014546	-8423.899165926674	1645.5607031885156	0.7752374579983523	-146.58653184435727	0.0011650817003052054	0.9498879999813373	0.050112000018659175	-4.5579969396958795	740.4210231849194	-5.584379278192321	965.2809680435766	4.699820583590768E-5	0.644952880612455	6.25002988964953E-5	1.3968255618570204E-9	0.7316377811388195	
35300000	-8584.650414772948	-8424.00912966409	-160.64128510885837	-8424.00912966409	1620.0786001682088	0.7752374579983523	-147.24215176004606	0.0011098917619195747	0.9433215953341283	0.05667840466586823	-5.260955904768674	717.3247830224991	-5.792646906861659	926.71450516386	5.737550939278932E-5	0.6764770853724164	6.35011730038075E-5	3.149463732435134E-9	0.8718930373350527	
35310000	-8589.732350878981	-8425.998496196384	-163.73385468259832	-8425.998496196384	1822.6909794857181	0.7491981619672123	-150.93114574672686	0.0015034639236547786	0.9473544195712501	0.05264558042874638	-5.246721805614869	717.4538052031329	-5.525181776781158	995.3673817588873	5.076439061539844E-5	0.590213283116704	5.92771957381177E-5	1.3577923662627828E-9	0.6904066510959272	
35320000	-8581.510185802148	-8421.345536531833	-160.1646492703156	-8421.345536531833	1569.8874261445694	0.7431023058272342	-147.41627307401615	0.0014215375039991084	0.9515665513749945	0.048433448625002054	-4.619349722750291	729.8979438526336	-5.5651504620845325	1028.6502156682172	5.25375153944852E-5	0.7532374378310928	5.26052812726092E-5	3.6284563288937196E-9	1.0551442675672635	
35330000	-8583.501561026704	-8419.360265035559	-164.14129599114514	-8419.360265035559	1503.100747967779	0.8505816483567102	-150.5229538033252	0.0014440221565065069	0.9468158210636876	0.053184178936308946	-5.000747250225007	720.1993362080267	-5.793197332440997	1073.3605634177154	5.0114419987188576E-5	0.8008969809166674	5.609565456019137E-5	3.4209591876940906E-9	0.933680453745298	
35340000	-8603.309719069548	-8434.729177452487	-168.5805416170603	-8434.729177452487	1781.5889426937872	0.8417641841112756	-151.36485285798227	9.617263265158248E-4	0.948129226044833	0.05187077395516357	-4.891085089325771	770.3608505016743	-9.974110959331657	1298.3287528931428	4.590910684297348E-5	0.6578696902474092	5.47354127804837E-5	1.8807437285803233E-9	0.8633660900698521	
35350000	-8586.716966776425	-8422.475039003337	-164.24192777308767	-8422.475039003337	2202.444477850439	0.8417641841112756	-150.9216342184397	9.443710070954441E-4	0.948129226044833	0.05187077395516357	-4.812603894822882	723.4191592504532	-6.650686044770749	1150.1051182057417	4.137487622112632E-5	0.5131040996583904	4.7030654480798206E-5	7.459685189595186E-10	0.6310185256579339	
35360000	-8601.994182526938	-8433.18017398713	-168.8140085398079	-8433.18017398713	2472.949296219177	0.8158382678753733	-152.72865000778233	9.966550930625955E-4	0.948129226044833	0.05187077395516357	-5.4645116650714884	805.3338326174501	-8.352631627476327	1237.8454501681108	5.824836538536529E-5	0.6409345187923042	4.933792399165417E-5	8.797143049234521E-10	0.6235204846379748	
35370000	-8587.16503651618	-8422.30241284607	-164.86262367011085	-8422.30241284607	2797.118396957706	0.8203202065565065	-152.14326162716472	8.18468644435273E-4	0.9525272215738013	0.0474727784261952	-4.581572010029014	745.3520991664669	-5.828719897790321	1078.0526974034283	4.481999319516477E-5	0.6518548304683117	4.194355039214535E-5	1.0354182344755191E-9	0.7630457055412215	
35380000	-8593.608091523733	-8426.10333570258	-167.5047558211526	-8426.10333570258	3750.0452486717472	0.7458991572904838	-155.42791924384863	9.425416175308182E-4	0.948880247499902	0.05111975250009449	-4.556797779020497	739.8337112783355	-5.865378088132676	1082.615902699167	4.06282861568929E-5	0.48305209060317406	3.9741605306305545E-5	6.468263396052852E-10	0.6080163575517659	
35390000	-8591.076634507384	-8421.02458445889	-170.05205004849492	-8421.02458445889	2925.832782697935	0.7621218171297212	-154.49864734727402	7.687847131546509E-4	0.9531828831032488	0.04681711689674771	-4.560673985074305	741.35110228869	-8.649698418244835	1250.023586849404	3.638258472255952E-5	0.6796963545273158	3.674887948466617E-5	6.01540325687308E-10	0.6758466014718045	
35400000	-8584.344881489746	-8418.54048188249	-165.8043996072556	-8418.54048188249	2766.631737105419	0.7971664342137943	-152.2856442743912	8.232580531193624E-4	0.9506059879624668	0.04939401203752967	-4.596458525767503	731.4161740841433	-6.77931984522922	1158.4431207743937	4.505813148867406E-5	0.609173146242727	4.019299943212952E-5	1.2914389118678627E-9	0.7314648798211993	
35410000	-8590.343378945889	-8425.512197653892	-164.8311812919957	-8425.512197653892	2977.9838029436532	0.7627180046350869	-151.8064315029192	7.448178725753778E-4	0.9481022433127059	0.05189775668729055	-4.560241412942644	741.2201012007041	-5.584698923184238	1034.8109764274068	6.206283971177783E-5	0.8459841571629733	5.117084903214689E-5	3.801146819397922E-9	0.9653319297152083	
35420000	-8591.889795705263	-8424.453546029363	-167.43624967590026	-8424.453546029363	3660.870375898861	0.782246109947472	-154.84675605821266	0.0010362035072043723	0.9461851006461824	0.05381489935381398	-4.5807233149072974	732.8035946668898	-5.991484785462788	1096.682580258289	5.229517237992323E-5	0.5765478877008152	4.735159860799028E-5	1.355813155009392E-9	0.7493226680512961	
