#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="treeLikelihood.cpacific" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:cpacific">
#            <data ascertained="true" data="@cpacific" excludeto="1" filter="::" id="bin.cpacific" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cpacific" shape="@gamma_shape_s" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="proportionInvariant.s:cpacific" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:cpacific" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:cpacific" lower="0.0" name="rates">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:cpacific" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:cpacific" lower="0.0" name="frequencies" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:cpacific" id="StrictClock.c:cpacific" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrcatime(NewZealand)	logP(mrca(EastPolynesian))	mrcatime(EastPolynesian)	
410000	-8695.173832345876	-8527.1362376594	-168.03759468647556	-8527.1362376594	3356.335092236277	0.9353194725607088	-155.63945594102503	8.434295946522129E-4	0.9348672164753541	0.06513278352464624	4.566944207457604E-5	-4.614596073628372	749.3585510516167	-6.848223199261443	1162.7337998123733	
420000	-8691.292923567009	-8525.551935922907	-165.7409876441015	-8525.551935922907	3354.3038409448136	0.9353194725607088	-154.65636003288577	6.194125771132258E-4	0.9404135662925136	0.05958643370748671	4.55299594054194E-5	-4.5602961254748156	741.2369727480947	-5.589012013180186	1036.0286813490093	
430000	-8696.80462877161	-8528.654478864264	-168.15014990734483	-8528.654478864264	3285.7288707040802	0.7734203259521827	-154.98073582944076	0.0010652204076359694	0.9463713382723041	0.053628661727696224	3.924660556935777E-5	-4.767187225819246	724.4790110401776	-7.628806526132659	1205.1681167696333	
440000	-8693.779239144173	-8525.459325640068	-168.31991350410587	-8525.459325640068	3600.407823149404	0.7653723426408238	-156.5676543529177	4.8429892666159195E-4	0.9500175261267728	0.04998247387322755	3.9513346610778354E-5	-4.848949551325822	722.6723578688614	-6.1379372572215045	1110.7996875472797	
450000	-8696.015461178782	-8520.734418103033	-175.28104307574904	-8520.734418103033	3714.522601935361	0.8556768927714374	-159.4981033226819	0.0010904543622742803	0.9500175261267728	0.04998247387322755	3.13269340563388E-5	-4.759527626428147	724.6746255346436	-10.167735233867557	1304.7499471591354	
460000	-8692.480735247456	-8523.87862008623	-168.6021151612262	-8523.87862008623	3693.377507168617	0.9451624990614679	-156.36651116678996	7.3279058811903E-4	0.9500175261267728	0.04998247387322755	3.359592734671658E-5	-4.597149754751311	747.397969031823	-6.6932917406234544	1152.9171685214378	
470000	-8698.111320772812	-8524.47917137852	-173.63214939429264	-8524.47917137852	4360.650821614087	0.8371509551802359	-157.42072094414138	8.401533841042247E-4	0.939843996529262	0.060156003470738455	3.9726492992732085E-5	-6.814366099391262	710.2930915802773	-8.55991139557975	1246.4062773708083	
480000	-8700.212283600273	-8533.959763418723	-166.25252018154978	-8533.959763418723	2982.693857608482	1.0916629419401207	-154.2956560686398	6.658376984140109E-4	0.9429039816615744	0.057096018338426015	3.7435749531762214E-5	-4.60392440545575	748.1902790284948	-6.26127676551411	1121.4222423052174	
490000	-8691.14135706366	-8518.963161672942	-172.17819539071837	-8518.963161672942	4135.337879612722	0.7898585233272464	-157.79512869476815	7.031806708060498E-4	0.9412984154327869	0.058701584567213465	3.614882814718405E-5	-4.569184152175982	743.3167081788005	-9.024024020447008	1264.5719297754108	
500000	-8693.056322899465	-8525.717634521163	-167.33868837830227	-8525.717634521163	3168.1135025278236	0.8098153788614322	-154.12808612314453	7.361656778292369E-4	0.9446551065928174	0.055344893407182995	3.956873348864957E-5	-5.763928576483599	823.5166113343665	-6.6368582998127055	1149.1810698862253	
510000	-8698.074891282833	-8522.700100635704	-175.3747906471293	-8522.700100635704	4464.738445970843	0.8098153788614322	-157.83719187903546	8.215725517442693E-4	0.9451067864051712	0.054893213594829196	3.811565061935136E-5	-8.080841151931988	708.118922199991	-8.646942237300411	1249.913325699437	
520000	-8696.14242231824	-8525.40925436445	-170.73316795379074	-8525.40925436445	3739.430925166506	0.9651299888015364	-156.99607945814176	5.171230274688668E-4	0.9483673635705485	0.05163263642945192	3.495569599368977E-5	-4.7283640216328235	759.1499812913437	-8.043594485214612	1224.4765362358323	
530000	-8700.494658915633	-8525.838116954556	-174.65654196107775	-8525.838116954556	4021.628890013323	0.7112989344052288	-157.9260480781022	6.245775073081256E-4	0.9586417023602474	0.041358297639752975	2.4162388311230694E-5	-4.679158535798739	727.1531348859951	-11.340036412771573	1341.0550598826767	
540000	-8697.457094598769	-8519.167133922298	-178.2899606764717	-8519.167133922298	4352.48004399609	0.789697982908799	-159.8722798266426	7.597309712883112E-4	0.9494313180923979	0.05056868190760251	2.9464572732919045E-5	-4.680766717397629	755.4221436818341	-12.947216149522678	1385.3078621136588	
550000	-8695.171233797044	-8524.369287422149	-170.8019463748944	-8524.369287422149	3577.5113237057776	1.0686223714144547	-157.00191010182658	9.82087111860734E-4	0.9505669145021178	0.04943308549788256	3.476566216056511E-5	-4.715106293822232	758.1442984121103	-8.016307607831164	1223.2576488561322	
560000	-8689.450418062755	-8520.66616331673	-168.78425474602602	-8520.66616331673	3647.8564205679345	0.905451962162176	-156.18551351088544	9.32552178913931E-4	0.9478614214149994	0.052138578585000955	3.6354254243717284E-5	-4.954121617782459	720.8709906199767	-6.73916765519595	1155.888353381719	
570000	-8697.50472356187	-8527.043570614096	-170.4611529477736	-8527.043570614096	3398.2331739234824	1.0146365368375903	-156.17531552614756	9.827724217707735E-4	0.9478614214149994	0.052138578585000955	3.8115976326495395E-5	-5.4112304402115114	802.1334403180399	-7.859970444576943	1216.141700066608	
580000	-8700.801368930834	-8524.984933862246	-175.8164350685882	-8524.984933862246	4105.46479527695	0.9392487058151712	-158.28662959695583	6.875720307490085E-4	0.9541276646386642	0.04587233536133617	2.6102028988495955E-5	-4.659971050226153	727.9103494062424	-11.930585715591043	1357.9518681721966	
590000	-8693.3036350521	-8527.840675232688	-165.4629598194119	-8527.840675232688	3245.409460415974	0.8550335517668974	-154.06873700935336	6.829298207233954E-4	0.953127685100608	0.04687231489939234	3.90727007681804E-5	-4.570272493873478	734.047767576294	-5.968916764418161	1094.3194619604456	
600000	-8697.555263390752	-8529.134040414301	-168.4212229764508	-8529.134040414301	3734.9857145527426	0.9326357629960144	-155.74731266363247	7.035722528328213E-4	0.9520682694521685	0.04793173054783184	3.351698813269653E-5	-4.679769928378092	755.3400872585048	-7.0615046214442145	1175.3508427268857	
610000	-8689.336293426266	-8520.758356930512	-168.5779364957539	-8520.758356930512	3841.1233447321506	0.9326357629960144	-156.15436520773048	6.227351381350595E-4	0.9415255387643036	0.058474461235696766	4.386683455212241E-5	-4.5556744879519595	738.1360856784326	-6.935261037075446	1167.997161754756	
620000	-8693.991941494221	-8527.368206967589	-166.62373452663283	-8527.368206967589	3117.9913494846073	0.9837259652076994	-154.85004149476146	0.0010422337332812153	0.9389686598852276	0.06103134011477271	4.189405095001796E-5	-5.028953316309214	719.8223372355474	-5.7610137503544525	1068.8338624750477	
630000	-8695.928767603627	-8519.393589987098	-176.53517761652918	-8519.393589987098	4692.735431829661	0.8510083372812499	-159.33792678012426	5.317820372556511E-4	0.9456663967469012	0.054333603253099126	3.1928236035408155E-5	-4.5556102982373154	738.5531237985792	-11.790632200886337	1354.0204367460606	
640000	-8695.546078637082	-8525.98258386452	-169.56349477256248	-8525.98258386452	4251.63011247696	0.8083901690670896	-157.57517719152202	0.0010195860870832107	0.9439071129509807	0.05609288704901962	4.302821186275311E-5	-5.0604709836152715	719.4240199586882	-6.119456428358116	1109.118990937907	
650000	-8692.3018530704	-8521.425125035323	-170.87672803507596	-8521.425125035323	3595.808023147023	0.8083901690670896	-156.35356146174544	6.627758154280701E-4	0.9390066616658077	0.06099333833419271	3.968872059301063E-5	-5.1609525264556835	787.1014901255248	-8.553823877807753	1246.15910133956	
660000	-8695.959639134295	-8528.909405390086	-167.05023374420824	-8528.909405390086	3904.299033925403	0.9699461186328395	-155.54082922815417	8.839043445159557E-4	0.9393793678899048	0.0606206321100957	4.4283200908025415E-5	-4.556363649148593	737.4028263556355	-5.98309474827265	1095.810858370008	
670000	-8691.513460815313	-8518.518151773911	-172.9953090414011	-8518.518151773911	3956.72471327221	0.8443514421893822	-158.247682321505	9.11634829249257E-4	0.9421554207435058	0.05784457925649482	3.6876377410981906E-5	-4.557200795378408	740.0537156378003	-9.346074482328294	1276.4766088889087	
680000	-8695.596716938464	-8523.71809389213	-171.8786230463341	-8523.71809389213	4958.951764954577	0.8711930072475244	-158.30757578875225	6.296915716412201E-4	0.9445293617571064	0.055470638242894145	3.4898563166325846E-5	-4.675881885562701	727.2763739485764	-8.023972364771657	1223.6006997117358	
690000	-8700.803052941701	-8525.328769614787	-175.4742833269147	-8525.328769614787	4262.533092287144	0.7735441645359314	-159.50366332639499	0.0010763531154521012	0.9429373787126344	0.057062621287366264	3.482881118024486E-5	-5.882641804951879	830.8640529480713	-9.314434031031912	1275.3298135632663	
700000	-8688.769928304055	-8520.613441645168	-168.15648665888608	-8520.613441645168	3897.6097739240504	0.789524673463969	-156.12344111287956	7.115606880949587E-4	0.9479625427013959	0.05203745729860476	3.689493442611805E-5	-4.642345749915145	752.0873535020773	-6.601175122627401	1146.7696428717218	
710000	-8692.477509501274	-8526.46284112293	-166.01466837834388	-8526.46284112293	3181.9422844012875	0.903898755872228	-154.82183284946538	6.127663448035246E-4	0.945111470699559	0.05488852930044158	4.120991301123502E-5	-4.564636877858757	734.9473205703216	-5.7242998951475155	1063.2757735558803	
720000	-8691.314351101482	-8520.90474697814	-170.40960412334255	-8520.90474697814	4118.26383564996	0.9031004862249984	-157.18564667211072	6.116275642864565E-4	0.9466094863273506	0.05339051367265001	3.311599539739492E-5	-4.55569059758326	738.8237017105719	-7.765166367423573	1211.7100681701656	
730000	-8688.25264994146	-8517.865183838368	-170.3874661030918	-8517.865183838368	3574.6610108881537	0.8858711070907733	-156.864764092	0.0010245550100406132	0.9389005619138582	0.06109943808614249	4.367910344714648E-5	-5.2886374034978605	717.0809913617684	-7.348193500503177	1191.0018210023356	
740000	-8687.729226170439	-8520.659226671502	-167.06999949893697	-8520.659226671502	3568.879843990816	0.8365128293949153	-154.92416837001576	8.586940497559055E-4	0.947594663898723	0.05240533610127765	3.68811433117016E-5	-4.632941238955886	729.1581421245854	-6.676377060570411	1151.80700519921	
750000	-8691.020055894756	-8520.516549515472	-170.50350637928395	-8520.516549515472	3835.5805855258113	0.793326013441129	-156.45725138433187	8.608411009505428E-4	0.947594663898723	0.05240533610127765	3.522003972828178E-5	-5.696618401467434	714.291303133199	-7.556310580043517	1201.6036636993858	
760000	-8691.878088151045	-8522.78347669082	-169.09461146022485	-8522.78347669082	3401.683307995688	0.9563922666686633	-155.16936662849645	9.308422419316938E-4	0.9508377158186174	0.04916228418138329	3.578392611136776E-5	-6.218960039567708	712.0098163636719	-6.749892525492013	1156.5748259650477	
770000	-8697.800191430606	-8526.280103142755	-171.52008828785048	-8526.280103142755	4388.812578379582	0.8150214938012977	-159.34816246986682	4.0248779288110337E-4	0.9354920339380965	0.06450796606190416	4.120615120050785E-5	-4.595000138521918	731.5293258946682	-6.761904185660432	1157.3401071861633	
780000	-8695.611471292219	-8527.704793229766	-167.90667806245216	-8527.704793229766	3227.978943589823	0.8920299155750563	-155.47834109484813	5.725903947873536E-4	0.93640263822169	0.06359736177831074	4.694343849445497E-5	-4.643896698213853	728.62185320709	-6.89241035381512	1165.426819749541	
790000	-8690.021211668853	-8523.875980196717	-166.14523147213515	-8523.875980196717	3693.2257802651948	0.8256293371275883	-154.54028444588857	7.06970162854842E-4	0.937051480134136	0.0629485198658648	4.873171248948007E-5	-4.639017833167122	728.8548923072021	-6.140299855951858	1111.0127142951737	
800000	-8692.887643395781	-8522.638605244021	-170.24903815175958	-8522.638605244021	3901.6167319135684	0.8256293371275883	-156.14072073895196	8.221518245454428E-4	0.9367346160246355	0.06326538397536527	4.2131921458473537E-5	-5.071523612799451	719.2896218069604	-8.211164462880578	1231.8212994393662	
810000	-8692.271559147437	-8523.642162377	-168.6293967704375	-8523.642162377	3621.449071205398	0.745133487950786	-155.68930918912596	9.10588028702862E-4	0.9389372276560174	0.061062772343983364	4.106089549426316E-5	-5.102097046422124	718.9310414985847	-7.092857046938604	1177.129801430806	
820000	-8693.316466341674	-8524.73036528016	-168.58610106151394	-8524.73036528016	3788.1757134591426	0.8154131323142748	-156.22428985776577	9.473103031801417E-4	0.9452849924874411	0.05471500751255971	3.7234542508903275E-5	-4.559313769934365	740.91850859773	-6.987084301499564	1171.0541190563267	
830000	-8696.597816849593	-8526.860945224604	-169.73687162498902	-8526.860945224604	4233.499894370584	0.8420988655864524	-156.40026646001968	7.097257835914655E-4	0.9509214869117182	0.04907851308828275	3.658610591134945E-5	-4.561078557154703	735.6932664815085	-7.933427742228197	1219.5139641587948	
840000	-8686.375593332476	-8518.448337554237	-167.9272557782386	-8518.448337554237	3636.7249479583006	0.931100871284205	-155.78169199384294	8.212376638761674E-4	0.945623803473757	0.05437619652624393	3.8518090850745885E-5	-4.6860349655952565	755.8526376840442	-6.52842794751618	1141.7264427214213	
850000	-8694.123040194649	-8526.166968539894	-167.95607165475536	-8526.166968539894	3461.71970008546	0.931100871284205	-155.21974918442947	7.051604020812019E-4	0.9367596290127671	0.06324037098723377	4.378608148622426E-5	-4.595057943668294	747.1435183807683	-7.210163655373383	1183.6330545506783	
860000	-8695.990589323363	-8527.33662902968	-168.65396029368233	-8527.33662902968	4038.0076584480153	0.9685605800531246	-155.70089373619055	6.933794618182938E-4	0.9337553518419801	0.06624464815802074	5.23609991494609E-5	-5.719031850602018	714.1704580483014	-6.265474126836636	1121.7674346977772	
870000	-8691.56459868488	-8521.76874338276	-169.79585530211978	-8521.76874338276	3398.142043880346	0.9011405100286581	-157.364557846004	0.0012394945483180046	0.9459140859324848	0.054085914067516096	3.8185067157541695E-5	-5.395294105210516	716.2201087137121	-6.134862840876588	1110.5218640526682	
880000	-8690.831166749458	-8519.468499051982	-171.36266769747604	-8519.468499051982	4228.646915592247	0.9011405100286581	-157.47489318825822	6.142124816259169E-4	0.9428278527474125	0.05717214725258841	3.834247172039911E-5	-4.571675511531985	743.7748404651345	-8.414958487657188	1240.4516487140158	
890000	-8691.695748517492	-8522.066411517155	-169.62933700033597	-8522.066411517155	3611.9988772691945	0.8582177691990156	-156.53463306206058	6.182760024625455E-4	0.9443142674140939	0.05568573258590708	3.6467763995463595E-5	-4.834430657618231	766.6283769226984	-7.402055511458125	1193.8012792664363	
900000	-8690.344891267954	-8519.864914759359	-170.47997650859622	-8519.864914759359	3692.2412837371844	0.79449540210987	-156.35280428148184	6.549120917263895E-4	0.9485465386755981	0.05145346132440283	3.218414239568737E-5	-4.693878073501217	756.4841616004137	-8.6387987515033	1249.5872605847717	
910000	-8685.969282011956	-8517.55020657854	-168.41907543341625	-8517.55020657854	3754.7504749709665	0.9416964238087515	-155.95824821670647	8.015072912995935E-4	0.9485465386755981	0.05145346132440283	3.6009135446151826E-5	-4.575398572666216	733.3894604800117	-6.943732220234816	1168.500652879569	
920000	-8692.15259839021	-8518.526734581279	-173.62586380893188	-8518.526734581279	4208.046055642931	0.8826214876030136	-158.78354233183302	4.5909586728586093E-4	0.9485465386755981	0.05145346132440283	3.5140641527523865E-5	-4.761905688410501	724.6133062250236	-9.197794301085349	1271.060346856289	
930000	-8690.945185619254	-8522.284815083443	-168.66037053580973	-8522.284815083443	3667.211432234332	0.8826214876030136	-156.10760638580552	6.575708885904099E-4	0.9484555760701242	0.05154442392987683	3.461621720893897E-5	-5.344761432212859	716.6134293811159	-6.325381230188321	1126.591667260966	
940000	-8688.394887711636	-8521.31189098334	-167.08299672829727	-8521.31189098334	3196.297248044084	0.8968463289013071	-154.3311814906959	9.033570412663705E-4	0.9432824365670077	0.05671756343299325	4.0474591182615766E-5	-5.15369468707576	718.3657877842273	-6.701274221624287	1153.4382939446032	
950000	-8691.543759243186	-8517.863225397592	-173.68053384559514	-8517.863225397592	4296.716426737537	0.8968463289013071	-159.884921852253	3.949627434974295E-4	0.9411134630304885	0.058886536969512564	3.947252584864787E-5	-4.639418534883621	728.835416301382	-8.259347129557186	1233.8905047394794	
960000	-8695.752085551654	-8527.039067755457	-168.7130177961973	-8527.039067755457	4152.060419367394	0.979313211288894	-155.64563181333128	7.671878058766192E-4	0.9448913146683248	0.05510868533167626	4.0327405074787415E-5	-6.06195887282341	712.5954864757185	-6.026113898753762	1100.2003173209544	
970000	-8688.901618257827	-8517.87821062201	-171.02340763581682	-8517.87821062201	3648.2313240688964	0.8786395178550788	-157.15326807483888	9.824535245673584E-4	0.947250926502523	0.05274907349747804	3.5236297143036216E-5	-4.571534156215739	743.7497044215601	-8.419965886907125	1240.659808348397	
980000	-8697.31778492456	-8523.053122761468	-174.26466216309234	-8523.053122761468	4408.800532656687	0.7889755820011806	-158.13271841935824	6.148862180291402E-4	0.9425532522863833	0.05744674771361769	3.54433136470497E-5	-5.93704708235116	834.2640962981167	-9.405921079381754	1278.6328178872327	
990000	-8694.524328372863	-8524.006111034101	-170.51821733876153	-8524.006111034101	4065.154410634286	0.780273281549358	-156.99129602017805	6.268478647679977E-4	0.9421474648341923	0.05785253516580873	4.2051198958284615E-5	-5.000755451783096	777.306994542259	-7.745892585251005	1210.7977165938114	
1000000	-8696.889281280422	-8533.08327010916	-163.80601117126284	-8533.08327010916	3245.585028296089	0.780273281549358	-152.8962136529186	8.206482594315241E-4	0.9387688777365798	0.061231122263421166	5.0063962874133106E-5	-4.594310504660792	747.0513393769952	-5.53521373213408	1014.9030285118937	
1010000	-8691.723495568505	-8521.548711701413	-170.17478386709246	-8521.548711701413	3645.854374312313	0.9180208868009615	-155.8314016688276	8.618000514742758E-4	0.9433714590208123	0.05662854097918868	4.312418552868878E-5	-5.330457032359275	716.7293781717478	-8.094904279104622	1226.7507689032986	
1020000	-8693.015451615274	-8521.977217536223	-171.0382340790517	-8521.977217536223	3887.2433229938506	0.9763397149834108	-157.08813614982108	6.366064850879421E-4	0.936530262942377	0.06346973705762413	4.103282189030526E-5	-4.584646109219941	732.4175381083714	-8.38911210502726	1239.37432551694	
1030000	-8696.215306577958	-8529.235428804366	-166.97987777359225	-8529.235428804366	3445.8783596886024	0.8491789883569946	-155.51106874728575	0.0012084835830089033	0.945951386572232	0.05404861342776903	4.0638243949569285E-5	-5.043950038257897	779.9770259573519	-5.575679999691639	1032.1158155739115	
1040000	-8691.038600399961	-8522.541293839802	-168.49730656015916	-8522.541293839802	3534.3720718092854	0.8491789883569946	-155.7729354197862	7.813702508947551E-4	0.9414104520020946	0.058589547997906354	3.988449391743358E-5	-5.15382304965709	718.3644390825206	-6.721369102358901	1154.7423912937975	
1050000	-8694.208620513542	-8523.076067863332	-171.13255265020976	-8523.076067863332	3676.822398218188	0.9427099124020912	-157.51675718015622	4.978491915802022E-4	0.9477117619103848	0.05228823808961608	3.425591900640782E-5	-4.557808862356772	740.3402673140173	-8.115276695294684	1227.647445674311	
1060000	-8693.110471717206	-8519.942683000072	-173.16778871713277	-8519.942683000072	3665.2229584125216	0.9517250082196067	-157.0700445904147	6.987918700383496E-4	0.9481298727168093	0.05187012728319159	3.1614586992460456E-5	-4.569536337718743	743.3835520855166	-10.576482780779724	1317.8796647030747	
1070000	-8695.120491246451	-8517.905501442236	-177.21498980421453	-8517.905501442236	3988.256841693557	0.9348486852634615	-158.71011547170122	9.295760259498671E-4	0.9481298727168093	0.05187012728319159	3.2320942995301734E-5	-5.195891185478535	789.2091597778485	-12.374134461771327	1370.13580595718	
1080000	-8689.08377591309	-8521.362328301302	-167.72144761178726	-8521.362328301302	3589.884638925762	0.9304463009678287	-155.35980921815525	8.815378583321517E-4	0.9445781510393075	0.05542184896069334	3.833789624598724E-5	-5.213666964851638	790.2792794096086	-6.217525127812577	1117.7638661576473	
1090000	-8689.21247973641	-8522.179337373953	-167.03314236245785	-8522.179337373953	3298.8488779235886	0.8061266481898965	-154.89819679368932	7.907539192606456E-4	0.9430536516513522	0.056946348348648645	3.844360251699564E-5	-4.568601724621567	734.2903164441781	-6.7602171959570585	1157.2328513233983	
1100000	-8692.442426715263	-8520.857581161263	-171.58484555399917	-8520.857581161263	3750.599990077306	0.8708452402118592	-158.32245657812916	0.001145549420766999	0.9430536516513522	0.056946348348648645	3.532025125694861E-5	-4.728134372347805	725.539222769896	-7.66340936331036	1206.8478012509486	
1110000	-8691.407911328073	-8519.094993110732	-172.31291821734172	-8519.094993110732	3988.40846921691	0.9046374952312309	-157.2216663318398	6.343439532006037E-4	0.9426707307909615	0.05732926920903938	3.965301785690539E-5	-4.583665899527131	745.6512409951965	-9.602948490743566	1285.6165181340464	
1120000	-8690.578581796939	-8519.18610542299	-171.39247637394962	-8519.18610542299	3892.0654727600054	0.9046374952312309	-158.5499557037529	0.0010370679679921843	0.9480267302798694	0.051973269720131526	3.557425740932211E-5	-4.627613616002689	750.6842674477919	-7.3102695589628	1189.0058644471137	
1130000	-8699.016884317482	-8529.870330424712	-169.14655389277047	-8529.870330424712	4564.395324692786	0.7649178094332605	-157.12955788846952	6.575468093919886E-4	0.9510183703292734	0.04898162967072752	3.645302999201579E-5	-4.796281568231727	723.7819978967716	-6.455796626635963	1136.5055242430283	
1140000	-8694.411972557227	-8520.16210893202	-174.24986362520727	-8520.16210893202	3962.9762937572837	0.8797733711980403	-159.3575223569742	4.538225878204525E-4	0.9530015366687529	0.04699846333124813	2.9796019691886187E-5	-4.666350600440222	754.2149642542374	-9.34621729659483	1276.4817743505732	
1150000	-8693.095046961536	-8523.668549610145	-169.4264973513907	-8523.668549610145	3100.8862388403545	0.8797733711980403	-155.46630417391845	0.00103634557233977	0.9434688797694845	0.05653112023051652	3.960714385766154E-5	-4.600943622887544	747.8472453169541	-8.479476183386694	1243.1200306101466	
1160000	-8691.36410304359	-8521.68264310749	-169.68145993610014	-8521.68264310749	4093.6633284861987	0.8358269937809897	-156.75089295981655	7.157850145409546E-4	0.9434688797694845	0.05653112023051652	4.100275286589551E-5	-5.480179319783787	715.6108757891209	-6.614560662718805	1147.6788369080716	
1170000	-8697.342402028931	-8525.007434424097	-172.33496760483428	-8525.007434424097	4365.693930782415	0.9904820058926522	-157.88036072512577	7.063406530459423E-4	0.9383116731272824	0.06168832687271867	3.743107463262325E-5	-4.845595544955131	722.7380719755645	-8.61852932886072	1248.7738173388814	
1180000	-8693.413838549297	-8526.632181792598	-166.78165675669925	-8526.632181792598	3464.3487956735203	0.8554472617749078	-154.58815654555033	8.750857575640708E-4	0.9444189097605599	0.055581090239441286	4.2127430337735944E-5	-5.167200649094199	787.4788874290408	-6.170852300279802	1113.7315770652142	
1190000	-8691.681251369664	-8522.472999514432	-169.20825185523336	-8522.472999514432	3447.0752236423355	1.0081335983218553	-156.1914720082001	9.833781385373093E-4	0.9408737062428837	0.05912629375711745	4.212787122945627E-5	-5.266013687896201	717.2795476737041	-6.742632560815223	1156.1104635584982	
1200000	-8685.11665135599	-8516.08833264179	-169.02831871419997	-8516.08833264179	3488.984616560804	0.8840886630789281	-155.954782949103	6.236857305899663E-4	0.9481618248823386	0.05183817511766245	3.637031455862829E-5	-4.764961986981101	724.5352792394676	-7.424485115036955	1194.9551946393935	
1210000	-8697.009571881295	-8527.987744306989	-169.02182757430649	-8527.987744306989	3961.9475038612504	0.7753515035533118	-155.91831609753345	7.888954224784477E-4	0.9510156127080752	0.04898438729192577	3.351579674886699E-5	-4.738530309575035	759.9072922556744	-7.589629663644699	1203.2496467131953	
1220000	-8692.78039570915	-8523.646547986029	-169.13384772312085	-8523.646547986029	3804.5683012854433	1.0731540680156484	-155.87375663255537	7.550771882207314E-4	0.9447711074030093	0.055228892596991645	3.751333585328304E-5	-4.74475294240983	725.0681646379641	-7.44218408014001	1195.860938471521	
